Job Title,Company Name,Exp,Number of opening,Location,Link,Job Category
Recruitment for Data Engineering Integration Engineer,Accenture,6,1,Bangalore,https://www.shine.com/jobs/recruitment-for-data-engineering-integration-engineer-permanent/accenture/12442481,Data Engineer
Web Developer,Aviyana Ventures Pvt. Ltd.,3,1,Mumbai City,https://www.shine.com/jobs/web-developer-permanent/aviyana-ventures-pvt-ltd/12514085,Other
Need Software Engineer II - PLSQL / Axiom,JPMorgan,2,1,Bangalore,https://www.shine.com/jobs/need-software-engineer-ii-plsql-axiom-permanent/jpmorgan/12458002,Data Engineer
Sr.Data Base Administrator NoSQL MongoDB,Cocentrus Hiring For MNC,5,3,Gurugram,https://www.shine.com/jobs/srdata-base-administrator-nosql-mongodb-permanent/cocentrus/12487047,Other
Apply For Senior Database Administrator-Reputed IT Indu ...,Seven Consultancy,4,1,Chennai,https://www.shine.com/jobs/apply-for-senior-database-administrator-reputed-it-industry-permanent/seven-consultancy/12500582,Other
Walkin for Internship @ Dodda Banaswadi on 19 & 20 May.,SOLLYS CONSULTING AND SOLUTIONS PRI...,0,20,Bangalore,https://www.shine.com/jobs/walkin-for-internship-dodda-banaswadi-on-may-internship/sollys-consulting-and-solutions-private-limited/12515572,Other
Oracle Functional Analyst,Squircle IT Consulting Services Pvt...,5,1,Gurugram,https://www.shine.com/jobs/oracle-functional-analyst-permanent/squircle-it-consulting-services-pvt-ltd/12471470,Data Analyst
Looking for RPA Developer,Bosch Group,3,1,Bangalore,https://www.shine.com/jobs/looking-for-rpa-developer-permanent/bosch-group/12464591,Other
IT Trainer - Cloud Trainer,LARSEN AND TOUBRO LIMITED.,8,1,Chennai,https://www.shine.com/jobs/it-trainer-cloud-trainer-permanent/larsen-and-toubro-limited/12444704,Other
Back office | Work From Home,KD Enterprise Hiring For KD Enterpr...,0,99,"Bangladesh+11Coimbatore, Cuddalore, Erode, Thanjavur, Madurai, Chennai, Sri Lanka, Salem, Tiruchirappalli, Vellore, Nagercoil",https://www.shine.com/jobs/back-office-work-from-home-work-from-home/kd-enterprise/12448711,Other
Sr Analyst,Merck Ltd,4,1,Bangalore,https://www.shine.com/jobs/sr-analyst-permanent/merck-ltd/12460691,Data Analyst
Recruiting for Software Engineer Senior,Fidelity National Information Servi...,3,1,Hyderabad,https://www.shine.com/jobs/recruiting-for-software-engineer-senior-permanent/fidelity-national-information-services-inc/12497778,Data Engineer
Senior Data Scientist,GFL RECRUITMENT PRIVATE LIMITED,1,1,Mumbai City,https://www.shine.com/jobs/senior-data-scientist-permanent/gfl-recruitment-private-limited/12313404,Data Scientist
Data Analysis Internship in Pune,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,10,"Akola+9Nashik, Ahmednagar, Latur, Nanded, Osmanabad, Ahmednagar, Baramati, Pune, Aurangabad",https://www.shine.com/jobs/data-analysis-internship-in-pune-internship/maxgen-technologies-private-limited/12453644,Data Analyst
Transformation Developer - Associate,JPMorgan,3,1,Bangalore,https://www.shine.com/jobs/transformation-developer-associate-permanent/jpmorgan/12462032,Other
SFDC Salesforce DevOps Engineer,NTT Global Delivery Services Limite...,5,1,Bangalore,https://www.shine.com/jobs/sfdc-salesforce-devops-engineer-permanent/ntt-global-delivery-services-limited/12495270,Data Engineer
Performance Mgmt & PBI Specialist,Nokia Solutions and Networks India ...,2,1,Noida,https://www.shine.com/jobs/performance-mgmt-pbi-specialist-permanent/nokia-solutions-and-networks-india-pvt-ltd/12496134,Other
Analyst - EDP Platform,Barclays Shared Services Pvt. Ltd,1,1,Pune,https://www.shine.com/jobs/analyst-edp-platform-permanent/barclays-shared-services-pvt-ltd/12489530,Data Analyst
We'll hired for  RADAR SW Development - Principal Engin ...,Mercede,8,1,Bangalore,https://www.shine.com/jobs/well-hired-for-radar-sw-development-principal-engineer-permanent/mercede/12475775,Other
 for Oracle Administrator-Reputed Data Analytics Indust ...,Seven Consultancy,1,1,Mumbai City,https://www.shine.com/jobs/jobs-for-oracle-administrator-reputed-data-analytics-industry-permanent/seven-consultancy/12496457,Data Analyst
Require now Data Science Lead,Seven Consultancy,2,1,Delhi,https://www.shine.com/jobs/require-now-data-science-lead-permanent/seven-consultancy/12496403,Other
Require now  Data Analytics,Seven Consultancy,2,1,Delhi,https://www.shine.com/jobs/require-now-data-analytics-permanent/seven-consultancy/12496401,Data Analyst
Team Leader,Amazon,4,1,Indore,https://www.shine.com/jobs/team-leader-permanent/amazon/12517206,Other
Application Engineer,Amazon,2,1,Bangalore,https://www.shine.com/jobs/application-engineer-permanent/amazon/12514542,Data Engineer
Automation Architect,Bosch Group,4,1,Bangalore,https://www.shine.com/jobs/automation-architect-permanent/bosch-group/12498384,Other
Automotive Protocol Expert,Bosch Group,3,1,Coimbatore,https://www.shine.com/jobs/automotive-protocol-expert-permanent/bosch-group/12498369,Other
hiring for Web Api Testing,Orcapod Consulting Services Pvt. Lt...,3,1,Bangalore,https://www.shine.com/jobs/hiring-for-web-api-testing-permanent/orcapod-consulting-services-pvt-ltd/12466597,Other
DGM - GPS International Hub Leader,Schneider Electric,8,1,Bangalore,https://www.shine.com/jobs/dgm-gps-international-hub-leader-permanent/schneider-electric/12503301,Other
Principal Engineer - Systems Engingeer,Verizon Data Services India Pvt.Ltd,5,1,Delhi,https://www.shine.com/jobs/principal-engineer-systems-engingeer-permanent/verizon-data-services-india-pvtltd/12501686,Data Engineer
Urgent Requirement for Intern,Mercede,1,1,Bangalore,https://www.shine.com/jobs/urgent-requirement-for-intern-permanent/mercede/12495461,Other
BERT Support - Analyst,Barclays Shared Services Pvt. Ltd,3,1,Noida,https://www.shine.com/jobs/bert-support-analyst-permanent/barclays-shared-services-pvt-ltd/12466941,Data Analyst
We need  Callidus Configuration and Development Applica ...,Accenture,2,1,Bangalore,https://www.shine.com/jobs/we-need-callidus-configuration-and-development-application-developer-permanent/accenture/12450393,Other
Bulk  Deputy Manager - PL - Prime - T2,Bajaj Finserv Lending Ltd,6,1,Kurnool,https://www.shine.com/jobs/bulk-jobs-deputy-manager-pl-prime-t2-permanent/bajaj-finserv-lending-ltd/12517545,Other
Lead - Machine Learning Engineering,Decision Point Pvt. Ltd.,4,1,Gurugram,https://www.shine.com/jobs/lead-machine-learning-engineering-permanent/decision-point-pvt-ltd/12441317,Data Engineer
Immediate Requirement for Deputy Unit Manager - Payment ...,Bajaj Finserv Lending Ltd,3,1,Pune,https://www.shine.com/jobs/immediate-requirement-for-deputy-unit-manager-payments-edc-permanent/bajaj-finserv-lending-ltd/12517488,Other
Immediate Requirement for Regional Manager - Credit Car ...,Bajaj Finserv Lending Ltd,3,1,Pune,https://www.shine.com/jobs/immediate-requirement-for-regional-manager-credit-cards-permanent/bajaj-finserv-lending-ltd/12517440,Other
Senior Platform Engineer,Barclays Shared Services Pvt. Ltd,1,1,Pune,https://www.shine.com/jobs/senior-platform-engineer-permanent/barclays-shared-services-pvt-ltd/12478833,Data Engineer
Assistant Manager,Genpact India Pvt. Ltd.,4,1,Noida,https://www.shine.com/jobs/assistant-manager-permanent/genpact-india-pvt-ltd/12468008,Other
"Applicants for-Data Engineer - Automation, Integration  ...",Linde plc,1,1,Hyderabad,https://www.shine.com/jobs/applicants-for-data-engineer-automation-integration-visualization-permanent/linde-plc/12287434,Data Engineer
Req.  for  Data Entry Cum Accounts Executive-Reputed Je ...,Seven Consultancy,1,1,Mumbai City,https://www.shine.com/jobs/req-jobs-for-data-entry-cum-accounts-executive-reputed-jewellery-permanent/seven-consultancy/12495623,Other
Bulk  Deputy Manager - PLCS - Growth,Bajaj Finserv Lending Ltd,7,1,Chennai,https://www.shine.com/jobs/bulk-jobs-deputy-manager-plcs-growth-permanent/bajaj-finserv-lending-ltd/12517543,Other
Immediate Requirement for Senior Executive - Credit Ope ...,Bajaj Finserv Lending Ltd,1,1,Kolkata,https://www.shine.com/jobs/immediate-requirement-for-senior-executive-credit-operations-permanent/bajaj-finserv-lending-ltd/12517526,Other
Assistant Manager - Data Modelling - Data & Analytics,Michael Page,3,1,Bangalore,https://www.shine.com/jobs/assistant-manager-data-modelling-data-analytics-permanent/michael-page/12428866,Data Analyst
"Business Analyst, Lead (Power BI & SQL Server)",Lam Research,7,1,Bangalore,https://www.shine.com/jobs/business-analyst-lead-power-bi-sql-server-permanent/lam-research/12489309,Business Analyst
Immediate Requirement for FinOps Manager AR,Amazon,5,1,Hyderabad,https://www.shine.com/jobs/immediate-requirement-for-finops-manager-ar-permanent/amazon/12517358,Other
Engineer III Consultant-Software Developement,Verizon Data Services India Pvt.Ltd,5,1,Chennai,https://www.shine.com/jobs/engineer-iii-consultant-software-developement-permanent/verizon-data-services-india-pvtltd/12465877,Data Engineer
Engineer III Consultant-Backend,Verizon Data Services India Pvt.Ltd,3,1,Chennai,https://www.shine.com/jobs/engineer-iii-consultant-backend-permanent/verizon-data-services-india-pvtltd/12465875,Data Engineer
Req. now for Salesforce Developer,Arminus,3,1,"Bangalore+2Noida, Coimbatore",https://www.shine.com/jobs/req-now-for-salesforce-developer-permanent/arminus/12517303,Other
Urgent | Hiring for Supply Chain Business Analyst,AVANI TECH SOLUTIONS PRIVATE LIMITE...,5,10,Vadodara,https://www.shine.com/jobs/urgent-hiring-for-supply-chain-business-analyst-permanent/avani-tech-solutions-private-limited/12489944,Business Analyst
Informatica Trainer - Urgent,BRINGLE EXCELLENCE,2,1,Thane,https://www.shine.com/jobs/informatica-trainer-urgent-permanent/bringle-excellence/12503230,Other
Cloud Data Warehouse Engineer - ETL Tools,Living Consumer,2,1,Gurugram,https://www.shine.com/jobs/cloud-data-warehouse-engineer-etl-tools-permanent/living-consumer/12357775,Data Engineer
Immediate opening for Sr Java Developer,BMC Software,3,1,Hyderabad,https://www.shine.com/jobs/immediate-opening-for-sr-java-developer-permanent/bmc-software/12517229,Other
IT Development Lead - SAP FI/CO (Finance & Controlling) ...,Bosch Group,3,1,Pune,https://www.shine.com/jobs/it-development-lead-sap-fico-finance-controlling-and-master-data-permanent/bosch-group/12498364,Other
Short time Internship at Pune,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,10,Not Defined,https://www.shine.com/jobs/short-time-internship-at-pune-internship/maxgen-technologies-private-limited/12512696,Other
Req. for now Data Design Senior Analyst-Pharma ERP,Accenture,5,1,Bangalore,https://www.shine.com/jobs/req-for-now-data-design-senior-analyst-pharma-erp-permanent/accenture/12435765,Data Analyst
Automation Engineer_Infotainment,Bosch Group,2,1,Bangalore,https://www.shine.com/jobs/automation-engineer-infotainment-permanent/bosch-group/12497281,Data Engineer
Vacancy for  Lead Business Analyst - Supply Chain Analy ...,Landmark Online,1,1,Bangalore,https://www.shine.com/jobs/vacancy-for-lead-business-analyst-supply-chain-analytics-data-labs-permanent/landmark-online/12471216,Business Analyst
Req. post for HVAC Design Engineer  Reputed Constructio ...,Seven Consultancy,2,1,Jaipur,https://www.shine.com/jobs/req-post-for-hvac-design-engineer-reputed-construction-permanent/seven-consultancy/12494615,Data Engineer
"Associate Consultant, Risk Analytics - Oracle Developer ...",Northern Trust,5,1,Pune,https://www.shine.com/jobs/associate-consultant-risk-analytics-oracle-developer-plsql-permanent/northern-trust/12499442,Data Analyst
Vacant for Deputy Area Manager - Lifestyle Finance,Bajaj Finserv Lending Ltd,3,1,Pune,https://www.shine.com/jobs/vacant-for-deputy-area-manager-lifestyle-finance-permanent/bajaj-finserv-lending-ltd/12517474,Other
Technical Support Engineer,Twilio,2,1,Bangalore,https://www.shine.com/jobs/technical-support-engineer-permanent/twilio/12498005,Data Engineer
Apply now Data Architect,VEGA Intellisoft Private Limited,1,1,"Bangalore+2Chennai, Hyderabad",https://www.shine.com/jobs/apply-now-data-architect-permanent/vega-intellisoft-private-limited/12478798,Other
Vacant for Assistant Manager - Rural Next - New,Bajaj Finserv Lending Ltd,0,1,Jaisalmer,https://www.shine.com/jobs/vacant-for-assistant-manager-rural-next-new-permanent/bajaj-finserv-lending-ltd/12517430,Other
Dialer Analyst,PROVANCE BUSINESS CONSULTING PVT. L...,3,3,Navi Mumbai,https://www.shine.com/jobs/dialer-analyst-permanent/provance-business-consulting-pvt-ltd/12495588,Data Analyst
Requirement for Digital Engineering Sr. Staff Engineer,NTT Global Delivery Services Limite...,2,1,Bangalore,https://www.shine.com/jobs/requirement-for-digital-engineering-sr-staff-engineer-permanent/ntt-global-delivery-services-limited/12494078,Data Engineer
AUTOMATION ENGINEER,MRK MIGRATION SERVICES PRIVATE LIMI...,3,1,"Australia+3Canada, Singapore, Hong Kong",https://www.shine.com/jobs/automation-engineer-permanent/mrk-migration-services-private-limited/12434865,Data Engineer
Cloud Systems Engineer,Best Infosystems Ltd,8,1,Hyderabad,https://www.shine.com/jobs/cloud-systems-engineer-permanent/best-infosystems-ltd/12459125,Data Engineer
"Business Analyst Support, Pricing",Amazon,1,1,Bangalore,https://www.shine.com/jobs/business-analyst-support-pricing-permanent/amazon/12437912,Business Analyst
Required as  AWS Full stack Architect,Infosys Limited,8,1,Bangalore,https://www.shine.com/jobs/required-as-aws-full-stack-architect-permanent/infosys-limited/12501974,Other
Assistant General Manager - Gold Loans/Assistant Genera ...,Bajaj Finserv Lending Ltd,1,1,Chennai,https://www.shine.com/jobs/assistant-general-manager-gold-loansassistant-general-manager-gold-loans-permanent/bajaj-finserv-lending-ltd/12517218,Other
Senior Engineer Developer,Barclays Shared Services Pvt. Ltd,5,1,Pune,https://www.shine.com/jobs/senior-engineer-developer-permanent/barclays-shared-services-pvt-ltd/12477630,Data Engineer
HR Project Leader,Schneider Electric,4,1,Bangalore,https://www.shine.com/jobs/hr-project-leader-permanent/schneider-electric/12516702,Other
Posting for Associate Sr Quant Analytics,JPMorgan,8,1,Mumbai City,https://www.shine.com/jobs/posting-for-associate-sr-quant-analytics-permanent/jpmorgan/12464482,Data Analyst
Meesho - Business Analyst,Meesho,2,1,Bangalore,https://www.shine.com/jobs/meesho-business-analyst-permanent/meesho/12431915,Business Analyst
Java Full Stack Developer,Arminus,1,1,Bangalore,https://www.shine.com/jobs/java-full-stack-developer-permanent/arminus/12516814,Other
Data Analyst Technical,Foursis Technical Solution,0,1,Not Defined,https://www.shine.com/jobs/data-analyst-technical-permanent/foursis-technical-solution/12324482,Data Analyst
Sr Solution Architects vacancy,Birlasoft (India) Limited,1,1,Pune,https://www.shine.com/jobs/sr-solution-architects-vacancy-permanent/birlasoft-india-limited/12507760,Other
Urgent candidates for Unit Manager - Fixed Deposits/Sen ...,Bajaj Finserv Lending Ltd,4,1,Pune,https://www.shine.com/jobs/urgent-candidates-for-unit-manager-fixed-depositssenior-unit-manager-permanent/bajaj-finserv-lending-ltd/12494055,Other
Data SME/Data Specialist - Data & Analytics - Informati ...,Michael Page,5,1,Mumbai City,https://www.shine.com/jobs/data-smedata-specialist-data-analytics-information-analytics-team-permanent/michael-page/12428919,Data Analyst
Algorithm Developer (Cryptocurrency Trading),Status,4,1,Delhi,https://www.shine.com/jobs/algorithm-developer-cryptocurrency-trading-permanent/status/12434509,Other
Fullstack Developer,GlobalLogic Technologies Pvt Ltd,5,1,Noida,https://www.shine.com/jobs/fullstack-developer-permanent/globallogic-technologies-pvt-ltd/12500145,Other
Practice Lead - Microsoft Dynamics 365 + Power Platform ...,Augusta Infotech,1,1,Bangalore,https://www.shine.com/jobs/practice-lead-microsoft-dynamics-power-platform-ecommerce-permanent/augusta-infotech/12516719,Other
We'll hired for  Analyst,Merck Ltd,1,1,Bangalore,https://www.shine.com/jobs/well-hired-for-analyst-permanent/merck-ltd/12476434,Data Analyst
Senior Research Associate,Piramal Enterprises Ltd,5,1,Ahmedabad,https://www.shine.com/jobs/senior-research-associate-permanent/piramal-enterprises-ltd/12461515,Other
DataOps Engineer,VEGA Intellisoft Private Limited,6,1,"Bangalore+3Chennai, Hyderabad, Mumbai City",https://www.shine.com/jobs/dataops-engineer-permanent/vega-intellisoft-private-limited/12450506,Data Engineer
We are hiring for Strategic Ledger Data Governance & Ar ...,Citibank India.,8,1,Hyderabad,https://www.shine.com/jobs/we-are-hiring-for-strategic-ledger-data-governance-architecture-manager-permanent/citibank-india/12475805,Other
Software Engineer III - Big Data Developer,JPMorgan,7,1,Bangalore,https://www.shine.com/jobs/software-engineer-iii-big-data-developer-permanent/jpmorgan/12427245,Data Engineer
Full Stack Developer,GlobalLogic Technologies Pvt Ltd,5,1,Nagpur,https://www.shine.com/jobs/full-stack-developer-permanent/globallogic-technologies-pvt-ltd/12464065,Other
It Quality Sr Analyst,Citibank India.,8,1,Chennai,https://www.shine.com/jobs/it-quality-sr-analyst-permanent/citibank-india/12479401,Data Analyst
"Manager, New Opportunities",Risk Management Solutions Inc.,5,1,Noida,https://www.shine.com/jobs/manager-new-opportunities-permanent/risk-management-solutions-inc/12461160,Other
Storage Engineer / Admin,VEGA Intellisoft Private Limited,4,1,Hyderabad,https://www.shine.com/jobs/storage-engineer-admin-permanent/vega-intellisoft-private-limited/12482349,Data Engineer
Solution Designer,Barclays Shared Services Pvt. Ltd,3,1,Pune,https://www.shine.com/jobs/solution-designer-permanent/barclays-shared-services-pvt-ltd/12497551,Other
